BSG	AF	Ani	Ecc	EqD	prolif1	prolif2	alp	ars	vAF	vAni	vEcc	vEqD	tlength	tvolume	tnodes	scr	ulength	uarea	uvolume	vlength	varea	vvolume
5	0.000102	0.647943	0.804949	4.78731	0.684224	0.517197	0.10768	0.635481	0.276834	0.34579	0.348312	0.763342	0.594417	0.681439	1.300099	0.748482	0.904179	2.238093	1.764899	0.104612	1.760809	2.104804
10	0.000107	0.333333	0.57735	3.19154	0.556694	0.662668	0.246467	0.141096	0.875068	0.307643	0.384403	0.69457	1.032216	1.053147	1.798578	0.068638	0.795161	0.811414	2.385781	0.606321	1.606646	2.137644
5	0.00004	0.553713	0.744119	5.17088	0.688227	0.76358	0.788067	0.103117	0.041462	0.472764	0.166143	0.259498	1.167494	0.374854	1.300269	0.749184	0.404052	2.147622	1.624796	0.904618	1.857246	2.293605
10	0.000111	0.319215	0.564991	13.6343	1.092708	0.662668	0.700093	0.141096	0.182991	0.510493	0.401555	1.443813	3.914291	1.120176	0.73891	0.875376	0.979348	2.880096	1.300145	0.472344	1.474507	0.089435
20	0.000068	0.680339	0.824827	5.75363	0.160532	1.233323	0.927424	0.917147	0.818057	0.144111	0.399252	0.787587	0.875712	1.040083	1.440725	0.712411	0.69355	3.154798	2.167521	1.192594	2.038915	1.898415
5	0.000015	0.752864	0.867677	2.76395	0.686102	1.244554	1.720156	0.917147	0.802933	0.56575	0.185472	0.74391	1.168653	1.589894	1.298543	0.875376	2.273729	1.731345	1.540266	0.903337	1.557249	1.89185
20	0.00011	0.692447	0.832134	15.9975	1.635812	0.791285	1.744032	1.010371	1.746305	0.439746	0.456165	1.456427	0.885741	1.054942	6.290345	0.231192	0.684598	1.598897	0.942987	0.831676	2.138246	4.432739
10	0.000057	0.406439	0.637526	5.04627	0.477464	0.677264	0.777986	0.645547	0.956374	0.412809	0.471995	0.908347	1.1495	1.069612	1.623391	0.875376	0.770544	1.378899	2.360306	1.175197	1.87228	1.920553
5	0.000044	0.679105	0.824078	5.75363	0.160532	0.517197	0.780968	0.141096	0.560503	0.395229	0.617567	0.678837	1.524331	1.362414	1.301118	0.748662	0.375363	1.998004	1.657609	0.900979	1.8241	2.320828
5	0.000139	0.625	0.790569	2.76395	0.166287	0.583279	0.790451	0.103117	0.442359	0.355637	0.498958	0.402813	1.169598	1.161704	0.556179	0.875376	0.811378	0.879988	1.10466	2.142478	1.913555	2.625067
10	0.000031	0.67305	0.820396	4.65243	0.660603	0.7715	0.118987	0.667129	1.1821	0.25538	0.416093	0.150964	1.099938	1.068883	1.438358	0.714179	0.780244	2.628126	2.623134	0.910486	1.905252	2.761666
10	0.000015	0.910703	0.954307	4.78731	0.929809	0.800309	1.170158	0.103117	0.033056	0.375957	0.407732	0.453432	0.121252	0.559948	0.556179	0.706161	0.347781	0.91494	4.86409	0.136925	2.090406	4.432739
20	0.000114	0.598331	0.773519	2.25676	0.635931	0.471514	1.570966	0.983482	1.3597	0.685	0.166143	0.809818	0.008737	0.547634	1.628553	0.728666	0.059534	3.616265	4.021895	0.865713	1.990585	1.72052
5	0.000015	0.148468	0.385315	2.98541	1.635812	1.28032	0.79821	0.103117	0.901946	0.413897	0.527019	0.150964	1.129021	0.733812	1.298498	0.068638	0.799919	1.082999	1.802895	0.90568	1.379829	1.694924
5	0.000128	0.480042	0.69285	3.38514	0.686757	0.751942	0.790494	0.917147	0.354018	0.279249	0.627128	0.752881	0.008737	1.162657	1.299375	0.74828	0.799895	2.004111	1.760977	1.744074	1.84623	2.406943
20	0.000023	0.410913	0.641025	11.7806	0.160532	0.589932	1.744032	0.917147	0.942049	0.413135	0.328471	1.188608	1.006413	0.844546	1.936474	0.632116	0.635138	2.438106	1.803062	0.701378	1.966986	2.317803
20	0.000121	0.132862	0.364502	2.25676	0.115259	0.685696	0.845094	0.141096	0.857656	0.432817	0.397786	0.769133	1.033477	0.758309	1.524052	0.731248	0.655092	3.394007	3.176147	1.02902	2.025712	1.626129
10	0.000122	0.333333	0.57735	3.19154	0.914921	1.28032	0.789412	0.983482	0.526268	0.05349	0.450434	0.8212	1.084961	0.146274	1.699493	0.632116	0.8886	0.870439	2.651028	1.002243	1.862847	2.372386
5	0.000036	0.333333	0.57735	3.19154	1.942191	0.662668	0.790751	0.141096	0.804293	0.493733	0.471995	0.766133	0.266454	0.280083	1.298416	0.875376	0.01995	1.299889	1.770611	0.905198	1.59126	1.881698
10	0.000053	0.204166	0.451848	6.18039	0.661293	0.757177	0.794953	0.141096	1.428019	0.493433	0.120204	0.30976	0.266454	1.077068	1.6235	0.875376	0.484751	2.912921	2.307854	2.068704	2.367684	2.29285
10	0.000027	0.859372	0.927023	4.22201	0.045047	0.781597	0.317128	0.917147	1.038584	0.596963	0.403824	0.784578	1.106543	1.039815	1.648214	0.068638	0.533278	0.849498	2.608061	0.136925	1.238428	1.570596
5	0.000124	0.41358	0.643102	12.1005	0.68821	0.760073	0.118987	0.655976	0.806977	0.399883	0.410836	1.1975	1.16229	1.152428	1.306439	0.632116	0.01995	14.169132	1.360453	0.682341	0.221582	2.457207
20	0.000015	0.675088	0.821637	7.5694	0.409549	0.76358	0.783155	0.103117	0.041462	0.650595	0.400111	0.418979	1.003178	0.416377	1.310184	0.701712	0.68717	2.751238	1.969693	1.079957	2.010427	2.060148
10	0.000115	0.674385	0.82121	1.95441	0.375592	0.393629	0.246467	0.141096	0.824514	0.493733	0.436483	0.814082	0.892567	0.460882	5.408166	0.901581	1.079886	3.008493	0.013031	0.929071	2.450097	0.30509
10	0.000103	0.625	0.790569	2.76395	0.263277	0.791141	0.791501	0.983482	1.017833	0.41084	0.290764	0.765293	0.286135	0.845398	1.859375	0.713163	0.806577	1.003546	2.660668	0.91319	1.729281	2.05081
20	0.000064	0.796141	0.892267	12.9641	0.534058	0.226254	1.570966	0.141096	0.133318	0.278166	0.40214	0.638422	1.013648	0.636649	1.404321	0.231192	0.63196	2.193903	1.570185	1.224804	1.975839	2.396683
20	0.000079	0.625	0.790569	9.167	0.770742	1.244554	0.10768	0.655485	2.070096	0.448624	0.389044	0.62194	1.469693	0.30244	1.46752	0.690231	0.666671	2.950157	1.494796	0.695639	2.075285	2.130112
20	0.000087	0.582211	0.763027	18.1595	0.753685	0.79081	0.504011	0.983482	1.428019	0.380561	0.185472	1.006887	1.321145	1.159539	1.60902	0.635407	0.490541	1.913224	0.035741	0.165112	2.071521	2.683859
20	0.000091	0.717006	0.846762	6.48204	1.077121	0.787605	1.579502	0.65936	0.967938	0.417359	0.399514	1.080491	0.821534	0.927987	1.722609	0.068638	0.690954	3.189872	3.142701	0.86636	1.98721	0.002881
20	0.000186	0.880333	0.93826	4.78731	0.710613	0.789004	0.485814	0.141096	0.578854	0.404849	0.29091	1.094159	1.208658	1.488871	0.556179	0.231192	0.671382	3.345247	2.589847	1.663934	1.997509	1.889815
10	0.000023	0.434109	0.65887	5.41152	2.01428	1.244554	0.7877	0.686874	1.29138	0.399883	0.303715	0.852017	1.181203	1.072288	1.596429	0.696717	0.524336	3.008224	2.44194	0.919944	2.411772	3.204412
20	0.000015	0.625	0.790569	6.77028	0.561562	1.28032	0.88641	0.103117	0.049715	0.414633	0.400444	0.564492	0.928049	1.02754	2.226373	0.706386	3.424748	2.599618	1.945455	1.119912	1.988426	1.989888
20	0.000178	0.289161	0.537737	3.56825	0.375592	0.789039	0.485814	0.917147	0.96369	0.335554	0.22385	0.684389	1.039804	1.0669	1.390359	0.727057	0.718514	3.507281	2.737135	0.800969	2.032804	0.222677
10	0.000153	0.15822	0.397769	2.98541	0.556694	0.768053	0.782958	0.103117	1.318739	0.464973	0.281179	0.773188	1.03877	1.053968	0.556179	0.693684	0.799524	0.933714	2.013513	0.221492	1.456374	2.776216
20	0.00011	0.523197	0.723323	4.91849	0.166287	1.28032	0.977706	0.917147	1.732662	0.411407	0.530031	1.112309	0.873365	1.122409	5.849256	0.716522	0.116911	3.098905	1.870961	1.300926	1.996296	1.767655
20	0.000125	0.852619	0.923374	7.65304	0.456886	0.790535	1.579502	0.983482	1.566614	0.440125	0.188228	0.16255	1.165227	0.818136	5.408166	1.677044	0.803641	2.656891	2.073386	1.221592	2.097195	1.915877
10	0.000015	0.625	0.790569	2.25676	0.375592	1.28032	0.317128	0.78463	1.393783	0.461525	0.447495	1.161812	0.985215	2.193314	1.438358	0.720753	0.05179	2.11751	2.510703	0.915117	1.560045	2.603683
20	0.000193	0.272983	0.522478	6.86366	0.534058	0.865223	0.864957	0.917147	1.742256	0.508597	0.399962	1.1975	1.405509	0.023501	1.615668	0.068638	0.6667	3.038365	2.444994	0.342794	2.014647	2.022021
10	0.000027	0.270573	0.520166	4.91849	0.045047	0.677264	0.778995	0.103117	0.96354	0.400642	0.369984	0.870161	1.154706	1.062954	0.556179	0.694671	0.484751	0.601233	2.201123	0.918566	1.413063	1.993303
20	0.000057	0.625	0.790569	6.48204	0.502479	0.471514	0.949604	0.656389	0.656028	0.134798	0.399614	0.780207	1.092359	0.60155	1.089556	0.875376	0.42542	2.62912	1.56289	0.830151	4.516168	1.988804
5	0.000088	0.637008	0.798128	10.9981	0.688378	0.677264	0.317128	1.010371	0.164344	0.380081	0.509116	0.835091	1.163016	1.154486	1.30646	0.231192	0.818796	2.001306	1.596911	0.899464	1.708364	1.570533
20	0.000064	0.695444	0.833933	7.1365	0.391728	0.76358	1.014114	0.655974	0.692263	0.172241	0.399222	0.41359	0.008737	0.363477	2.675266	0.231192	1.201277	2.47831	1.185763	1.941068	2.058779	1.985871
20	0.000083	0.272788	0.522291	5.17088	0.534058	0.788934	0.485814	1.010371	0.870016	0.362959	0.508153	1.085047	1.461878	1.851577	0.801504	0.712408	0.671974	3.150803	2.746682	0.650026	2.045619	1.844586
10	0.000115	0.573436	0.757256	7.22515	0.115259	0.865223	0.761528	0.103117	0.499062	0.429234	0.373776	0.811412	2.276038	1.083386	1.290807	0.696601	0.73718	1.774086	2.291178	1.700972	1.574857	1.240501
5	0.000036	0.563106	0.750404	4.37019	0.686935	1.17067	0.246467	0.103117	0.642425	0.42679	0.178911	0.150964	1.167746	1.161157	1.299918	0.749631	0.780193	2.081971	1.66033	1.663934	1.855901	2.150356
20	0.000015	0.147681	0.384292	5.04627	0.166287	0.589932	0.846987	0.917147	0.858541	0.544825	0.472336	0.110108	0.67374	1.0641	1.747103	0.068638	0.696554	3.110111	2.876531	1.41554	2.053475	1.795411
20	0.000121	0.425623	0.652398	9.02703	0.672994	0.490985	0.413272	0.657036	0.708479	0.392197	0.379373	0.662553	0.863295	1.125491	1.255892	0.694326	0.670775	3.085909	1.717013	1.406711	1.96619	0.18467
5	0.000069	0.344552	0.586986	5.52791	2.01428	0.752871	1.014114	1.010371	0.210502	0.279088	0.335544	0.41359	1.167381	1.159993	1.301022	0.875376	0.184078	1.737095	1.607023	0.904406	1.900425	1.629823
10	0.000065	0.594104	0.770782	4.37019	2.01428	1.244554	0.787749	0.723407	1.373302	0.461525	0.248179	0.754281	1.055825	4.970443	1.864638	0.693314	0.655092	5.806302	2.543628	0.872692	2.92093	4.834979
10	0.000061	0.813547	0.901969	6.18039	0.263277	0.159977	1.720156	0.917147	1.318739	0.397748	0.368478	1.112309	1.239984	0.285614	1.457912	0.72496	0.053321	0.167485	2.17492	0.685368	1.376577	1.415964
20	0.000042	0.550639	0.74205	6.48204	0.251155	0.790726	1.170158	0.141096	0.911392	0.307643	0.399816	0.477691	1.053224	0.768235	1.234048	0.695228	0.575923	2.033704	0.885145	0.310183	7.294423	1.983908
5	0.00012	0.642738	0.801709	5.86323	0.263277	0.662668	0.317128	0.103117	0.615067	0.072563	0.394451	1.130361	1.473944	1.157135	1.300776	0.748736	0.375363	3.132267	1.652764	1.627498	0.424402	0.288623
20	0.00011	0.815511	0.903057	4.51352	0.656538	0.844507	0.822423	0.659043	0.920117	0.420609	0.39369	1.148365	0.993959	1.039545	1.50253	0.717917	0.692761	3.262364	2.7623	0.714645	2.076154	1.827643
20	0.000136	0.68226	0.82599	2.25676	0.654689	1.444785	0.778187	0.103117	0.041462	0.424064	0.397847	0.65679	1.012611	0.934759	0.990917	1.677044	0.378514	3.340632	2.892011	1.019136	2.07001	1.674942
10	0.000015	0.664943	0.81544	1.95441	0.115259	0.589932	0.246467	0.103117	0.024802	0.355308	0.488373	0.008727	0.960896	0.299891	0.556179	1.677044	0.821829	1.476047	2.81235	0.914465	1.551161	3.16396
10	0.000103	0.397851	0.630754	4.22201	0.508423	0.767382	0.781977	0.141096	0.888344	0.355308	0.403824	0.803924	1.162134	0.280083	1.624871	0.068638	0.229451	2.347847	2.087755	0.640877	0.109062	0.41077
10	0.000134	0.333333	0.57735	3.19154	0.166287	0.774391	0.775536	0.141096	0.875508	0.427669	0.07479	0.785007	1.273309	1.778911	1.803745	0.696962	0.792821	1.753031	2.196559	0.913703	1.661685	2.109
5	0.000015	0.364246	0.603528	3.56825	0.685039	0.75074	1.720156	0.627362	0.803375	0.400437	0.363215	0.408202	1.168826	1.161509	1.298904	0.746417	0.792304	1.653206	1.595829	0.314606	1.648266	2.091122
10	0.000145	0.863864	0.929443	11.9416	0.160532	0.769682	1.720156	0.983482	1.3597	0.389483	0.371727	1.139375	1.50365	1.589894	0.670354	0.231192	1.392563	0.25308	2.333141	0.903337	2.258791	0.855375
5	0.000026	0.158238	0.397791	2.98541	0.950965	0.748853	1.744032	0.581519	0.802852	0.6736	0.618347	0.734466	1.170353	1.158728	1.298649	0.875376	0.943339	0.039083	1.519665	0.281993	3.577156	5.360209
5	0.000022	0.294645	0.542812	5.29257	0.635931	0.844507	0.783541	0.103117	0.276834	0.670913	0.681115	0.777553	1.167481	1.159889	1.300737	0.749697	0.764026	1.564837	1.696254	0.90251	1.836019	2.376298
10	0.000077	0.485656	0.69689	3.38514	0.770742	0.779331	0.10768	0.78463	0.536202	0.36312	0.575689	0.730569	1.065607	1.055659	1.774319	0.714325	0.792017	1.508248	2.794791	1.346211	1.95766	2.561997
5	0.000197	0.14846	0.385305	2.98541	1.077121	0.844507	1.014114	0.141096	2.03586	0.397994	0.012973	0.768125	0.148975	1.162947	1.298333	0.748334	0.417585	1.50927	1.784589	0.452704	1.422099	1.7897
10	0.000077	0.227146	0.476599	5.75363	1.077121	0.896554	1.720156	0.672081	0.335066	0.441727	0.062619	1.363154	2.662927	1.074584	1.399473	0.699138	0.369573	0.974986	2.046439	0.902439	1.66382	2.192534
20	0.000061	0.449447	0.670408	2.98541	0.654916	0.788938	0.413272	0.917147	1.393783	0.623695	0.166143	0.618043	1.176078	0.848988	1.435555	0.72637	0.332626	3.499042	3.104513	0.810172	2.044317	1.755095
10	0.000015	0.533333	0.730297	5.04627	0.594775	0.677264	0.317128	0.983482	1.318739	0.662251	0.430592	0.869693	1.135834	0.01521	1.601199	0.717531	0.768884	1.197896	2.500471	1.880227	1.753498	1.614344
20	0.000038	0.272136	0.521666	5.41152	0.645293	0.844507	1.744032	0.983482	0.656028	0.555017	0.088997	0.85824	0.666974	2.059122	2.176844	0.875376	1.001141	3.00275	3.485863	1.0214	1.987566	1.858941
20	0.000106	0.333333	0.57735	9.83698	0.950965	0.79019	0.966087	1.010371	0.413938	0.423393	0.513348	0.174111	1.263679	0.258542	0.913084	0.875376	0.352464	1.769816	2.127637	1.695304	2.117915	10.208265
5	0.000088	0.401501	0.633641	6.48204	0.686882	0.189886	0.118987	1.010371	0.806239	0.392357	0.418275	0.941438	1.204795	1.158756	1.301196	0.745852	0.753765	2.754473	0.340858	0.901651	0.12466	0.264424
10	0.000077	0.742143	0.861477	7.73578	0.045047	0.797094	0.780512	0.917147	0.576012	0.279088	0.389454	0.364774	1.327364	1.08594	1.286599	0.716275	0.092906	1.756732	2.679015	0.444157	1.717408	1.760325
5	0.000102	0.625	0.790569	2.25676	0.684058	0.159977	0.485814	0.650252	0.803772	0.661321	0.182033	0.742362	0.178215	1.163654	0.115089	0.875376	0.816172	2.04376	1.675002	0.903822	1.480731	2.352204
10	0.000015	0.602911	0.776474	4.91849	0.613288	1.225495	0.266693	0.983482	0.995352	0.317052	0.012973	0.906094	1.134312	0.163143	1.308737	0.703699	0.78463	0.039083	2.937679	1.744074	2.319711	2.120865
10	0.000061	0.333333	0.57735	4.51352	0.603605	1.244554	1.014114	0.651615	0.054912	0.065175	0.488373	0.735722	1.182903	0.30244	1.560408	0.875376	0.780169	0.912362	2.652433	0.911685	1.90836	2.099528
10	0.000073	0.533333	0.730297	5.04627	0.914921	0.159977	0.246467	0.665033	0.950335	0.432091	0.544238	0.759385	1.142269	1.071263	1.656213	0.632116	0.771539	1.247772	2.571029	0.910819	1.972009	2.448865
20	0.000133	0.349177	0.590912	3.74241	0.624262	0.788378	1.170158	0.659898	0.940198	0.413897	0.326849	1.564324	1.104743	1.447097	1.693849	0.720447	0.697621	3.289196	3.2151	0.779275	1.991555	1.80507
10	0.000042	0.66001	0.81241	3.19154	0.160532	0.589932	0.775163	0.917147	1.168259	0.417711	0.390087	1.139375	1.039895	1.077068	1.795721	0.734563	1.079886	0.913256	1.32951	0.915289	1.638805	1.312113
10	0.000096	0.148569	0.385447	2.98541	0.115259	0.490985	0.246467	0.657099	0.642425	0.065175	0.094021	1.006887	1.049858	1.059073	1.82588	0.632116	0.059534	0.044967	2.582476	0.880502	1.640182	2.014079
20	0.000133	0.682872	0.826361	5.17088	0.64561	0.789083	0.485814	0.983482	1.277625	0.292267	0.373776	0.587303	1.07723	0.774044	1.234362	0.714095	0.678505	3.162089	2.650667	0.108734	2.163004	1.84283
20	0.00014	0.779563	0.882929	4.65243	0.375592	0.517197	0.852599	0.103117	0.58077	0.017833	0.398088	0.353849	0.222338	0.730034	0.811791	0.718167	0.059534	3.292002	2.702804	1.180565	2.061678	1.800113
20	0.000057	0.702256	0.838007	5.04627	0.626841	0.789828	0.266693	0.78463	0.580977	0.079167	0.39877	0.259498	0.49187	0.408293	0.165341	0.231192	0.693099	3.226251	2.303766	0.995482	2.038742	1.880363
5	0.000033	0.625	0.790569	2.25676	0.682519	0.865223	0.485814	0.983482	0.615067	0.40616	0.116582	0.576991	2.507732	1.163003	1.297745	0.632116	0.810876	2.353743	1.420003	0.165111	1.582666	2.049575
10	0.000015	0.273394	0.522871	4.91849	0.728133	0.780375	0.786237	0.78463	1.339219	0.404195	0.398471	1.125855	1.131976	1.064842	1.635745	0.231192	0.776966	0.789647	2.226121	0.91215	1.726095	1.803585
20	0.000114	0.734486	0.857022	14.0935	0.556694	0.790961	0.266693	0.917147	0.72657	0.534728	0.402437	0.632603	1.352955	1.272495	1.450341	0.231192	0.411795	2.458682	0.496898	1.880227	1.978836	2.46818
10	0.000027	0.611868	0.78222	8.29186	0.693729	0.767174	0.765597	0.103117	0.931321	0.448217	0.201874	1.006887	2.597086	1.088784	1.469766	0.71498	0.717547	3.358648	1.333304	0.910966	1.027683	0.222677
10	0.000061	0.625	0.790569	2.25676	0.190532	0.789738	1.579502	0.674761	0.99588	0.476139	0.207338	0.752275	0.268839	1.050408	1.893472	0.706193	0.81011	0.947524	2.327235	0.104613	1.566353	2.141962
5	0.000029	0.625	0.790569	2.76395	0.686936	1.444785	1.744032	1.010371	0.221659	0.524778	0.390623	0.748039	0.434952	1.162663	1.298691	0.745346	1.222645	1.536537	1.566428	0.903973	1.570863	2.264076
10	0.000053	0.625	0.790569	2.76395	0.160532	0.782259	0.785931	0.103117	0.889512	0.320866	0.45708	0.826806	0.744337	1.053864	1.870168	1.677044	1.183061	1.955915	2.353932	0.912351	1.895717	1.914909
10	0.000096	0.333333	0.57735	4.51352	0.375592	0.784521	0.784894	0.917147	0.914831	0.410752	0.509116	0.794076	1.108779	1.059513	1.634101	0.068638	1.201277	0.675197	2.367205	0.913225	1.625105	1.827872
5	0.00011	0.034736	0.186377	5.97082	0.684628	0.753749	0.266693	0.606158	0.804461	0.072563	0.607774	0.908347	1.167179	1.159617	1.301419	0.748145	0.354418	2.247313	2.034918	0.898621	1.848921	2.16159
5	0.000066	0.146349	0.382556	2.98541	0.770742	0.685696	1.014114	0.626318	0.80358	0.387333	0.530031	1.01617	1.16948	1.16242	1.298669	0.747865	0.801996	1.421011	1.81907	0.902324	1.76523	2.266744
10	0.000191	0.885	0.940745	7.04673	0.950965	0.776629	0.780824	0.983482	0.348516	0.400382	0.426251	0.69684	1.322377	1.082732	0.556179	0.720722	0.411796	1.481166	2.990374	0.910368	1.874248	2.694978
10	0.000073	0.625	0.790569	2.25676	0.263277	1.28032	1.744032	0.103117	1.858261	0.195583	0.014534	0.846132	0.938761	0.285614	1.822469	0.681102	0.80465	1.972388	1.90628	2.142478	1.436597	1.724108
10	0.000164	0.333333	0.57735	4.51352	0.115259	1.28032	0.504011	0.621115	0.041462	0.408508	0.281179	0.727959	1.163478	0.02946	1.563893	0.875376	0.569709	0.790726	2.764743	1.625255	1.689879	1.402177
20	0.000125	0.810323	0.900179	13.6343	0.166287	0.896554	0.326547	1.010371	1.609529	0.562822	0.403865	0.020827	1.003258	0.54478	5.408166	0.068638	0.524336	2.880096	0.013031	1.960363	1.921651	2.337476
5	0.000058	0.333333	0.57735	4.51352	0.914921	0.752078	0.78177	0.632248	0.803569	0.394666	0.39178	0.77552	1.16734	2.191996	1.299957	1.677044	0.178288	2.011185	1.661577	0.902381	2.208548	2.277356
5	0.000077	0.625	0.790569	2.25676	0.685968	0.896554	0.804119	0.65504	0.210502	0.661321	0.454361	0.750982	1.170591	0.165265	1.297157	1.677044	0.104908	2.039295	1.635446	0.904025	1.895065	2.729
20	0.00011	0.545294	0.73844	6.18039	0.129915	0.78899	0.882857	0.78463	0.149825	0.34579	0.399254	0.828056	0.897678	0.791377	0.556179	0.068638	0.663983	2.989245	2.35772	0.747268	1.943721	1.988694
20	0.000061	0.533333	0.730297	2.76395	1.635812	0.788264	0.504011	0.141096	0.823259	0.685	0.636713	0.71843	1.064949	0.667046	1.489711	0.875376	1.06473	3.335232	3.526301	0.934079	2.096262	1.741636
20	0.000098	0.625	0.790569	4.22201	0.533816	0.788791	0.874504	0.917147	2.070096	0.426002	0.398931	0.705182	0.902624	1.957762	2.810211	0.632116	2.78739	3.254087	3.196195	0.91371	2.067502	1.755314
20	0.000083	0.754445	0.868588	9.90149	0.672574	0.517197	0.776097	0.917147	0.832447	0.595718	0.595665	0.683859	1.256011	0.641391	1.447924	1.677044	0.352464	2.741326	1.81164	0.701378	2.138699	2.140935
20	0.000098	0.868594	0.931984	4.51352	0.621068	0.589932	0.485814	1.010371	0.992396	0.253162	0.012973	0.701074	1.365345	0.986544	1.438358	0.718958	0.689585	3.288522	2.59443	0.787583	1.91884	1.829819
5	0.00004	0.625	0.790569	2.76395	0.160532	0.751481	1.170158	0.103117	0.803687	0.355308	0.356508	0.30976	1.204795	0.278337	1.297825	0.749456	0.808496	2.066454	1.67925	0.904501	1.585748	2.399562
5	0.000088	0.384649	0.620201	3.56825	1.635812	0.753891	0.790505	1.010371	0.803333	0.610267	0.393296	0.753151	1.168361	1.161602	1.299498	0.75159	0.184078	1.726564	1.492182	2.667953	1.736761	1.996351
10	0.000119	0.625	0.790569	2.25676	0.670762	0.766167	0.266693	0.103117	1.345944	0.360601	0.248179	1.572505	1.208934	0.353686	1.91886	1.677044	0.81006	0.235235	2.458036	0.998119	2.767121	2.661518
